,_id,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId,receipt_id
1047,1047,,1% Milk,3.99,3.99,,1027,,1.0,,,,,,,,,,,,,,,3.99,SASSY COW 1% MILK,,,,,,,,,,,60023e8f0a720f05f300008b
1048,1048,075706191031,CNS CLSC THN SPR BLCK OLV GRN PPR ONN WHL MLK MZRL PRMS RMN 25.49 OZ,5.99,5.99,,1030,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,CONNIE'S PIZZA,,5.99,CONNIES SUPREME PIZZ,,,,,,,,,,,60023e8f0a720f05f300008b
1049,1049,,HV MIXED VEGETABLES,2.29,2.29,,1031,,1.0,,,,,,,,,,,,,,,2.29,HV MIXED VEGETABLES,,,,,,,,,,,60023e8f0a720f05f300008b
1050,1050,019600920106,Van de Kamp's - Crispy Fish Fillets 19.45-oz,6.99,6.99,,1032,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,VAN DE KAMP'S,SMART ONES,6.99,VAN DE KAMP JUMBO FI,,,,,,,,,,,60023e8f0a720f05f300008b
1051,1051,,GRIMES NSA RED KIDNE,1.09,1.09,,1035,,1.0,,,,,,,,,,,,,,,1.09,GRIMES NSA RED KIDNE,,,,,,,,,,,60023e8f0a720f05f300008b
1052,1052,028189000079,HTCH JLPN PPR SLCD JAR SLCT 12 OZ,1.19,1.19,,1036,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HATCH FARMS,,1.19,HATCH NACHO SLCD JAL,,,,,,,,,,,60023e8f0a720f05f300008b
1053,1053,754500326305,Hy-Vee Clover Honey Bear,5.99,5.99,,1038,,1.0,,,,,,,,,,,,,HY-VEE,,5.99,HYV CLOVER HNY BEAR,,,,,,,,,,,60023e8f0a720f05f300008b
1054,1054,,HYV KETTLE MESQ BBQ,2.39,2.39,,1039,,1.0,,,,,,,,,,,,,HY-VEE,,2.39,HYV KETTLE MESQ BBQ,,,,,,,,,,,60023e8f0a720f05f300008b
1055,1055,,KELL ORIG FRSTD MINI,4.29,4.29,,1040,,1.0,,,,,,,,,,,,,KELLOGG'S,,4.29,KELL ORIG FRSTD MINI,,,,,,,,,,,60023e8f0a720f05f300008b
1056,1056,,SIMPLY HVY DUTY FOIL,2.99,2.99,,1041,,1.0,,,,,,,,,,,,,,,2.99,SIMPLY HVY DUTY FOIL,,,,,,,,,,,60023e8f0a720f05f300008b
1057,1057,058496723002,WSTMP SS CTSNK RPGBG CHKN 6.3OZ,1.99,1.99,,1042,,1.0,,,,,,,,,550b2565e4b001d5e9e4146f,,,,TEMPTATIONS,,1.99,TEMPT TASTY CHICKEN,,,,,,,,,,,60023e8f0a720f05f300008b
1058,1058,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,,1045,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,NATURE'S PATH ORGANIC,,3.99,NATURES PATH OF OATS,,,,,,,,,,,60023e8f0a720f05f300008b
1059,1059,075450093070,Hy-Vee Medium Cheddar Cheese Brick,4.99,4.99,,1049,,1.0,,,,,,,,,,,,,HY-VEE,,4.99,HYV MED CHED BRICK,,,,,,,,,,,60023e8f0a720f05f300008b
1060,1060,048500256763,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 59 OZ,1.31,1.31,,1052,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DOLE BLENDS MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DOLE,,1.31,DOLE BANANAS,,,,,,,,,,DOLE BLENDS MULTI SERVE,60023e8f0a720f05f300008b
1061,1061,4816,Golden Sweet Potato,2.21,2.21,,1054,,1.0,,,,,,,,,,,,,,,2.21,GOLDEN SWT POTATO,,,,,,,,,,,60023e8f0a720f05f300008b
1062,1062,,Green Bell Peppers,0.88,0.88,,1056,,1.0,,,,,,,,,,,,,,,0.88,GREEN BELL PEPPERS,,,,,,,,,,,60023e8f0a720f05f300008b
1063,1063,4166,Other Sweet Onions,0.91,0.91,,1057,,1.0,,,,,,,,,,,,,,,0.91,SWEET ONIONS,,,,,,,,,,,60023e8f0a720f05f300008b
1064,1064,075450120400,Hy-Vee Cage Free Omega-3 Grade A Large Brown Eggs,1.99,1.99,,1062,,1.0,,,,,,,,,,,,,HY-VEE,,1.99,HV CAGE FREE LG WHT,,,,,,,,,,,60023e8f0a720f05f300008b
1065,1065,,HYV HALF & HALF,1.84,1.84,,1063,,1.0,,,,,,,,,,,,,HY-VEE,,1.84,HYV HALF & HALF,,,,,,,,,,,60023e8f0a720f05f300008b
1066,1066,036632011077,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.56,0.56,,1064,,1.0,,,,,,,,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae,,,,LIGHT & FIT GREEK,,0.56,HYV LF KEY LIME PIE,,,,,True,,,,,,60023e8f0a720f05f300008b
1067,1067,754500797204,Hy-Vee Orange Cream Lowfat Yogurt,0.56,0.56,,1065,,1.0,,,,,,,,,,,,,HY-VEE,,0.56,HYV LF ORANGE CREAM,,,,,,,,,,,60023e8f0a720f05f300008b
1068,1068,,HYV LF VANILLA YOGUR,0.56,0.56,,1066,,1.0,,,,,,,,,,,,,HY-VEE,,0.56,HYV LF VANILLA YOGUR,,,,,,,,,,,60023e8f0a720f05f300008b
1069,1069,075450085150,Hy-Vee Unsalted Sweet Butter Quarters,3.99,3.99,,1067,,1.0,,,,,,,,,,,,,HY-VEE,,3.99,HYV UNSLTD SWT BTR,,,,,,,,,,,60023e8f0a720f05f300008b
1070,1070,,2% Milk,4.09,4.09,,1068,,1.0,,,,,,,,,,,,,,,4.09,SASSY COW 2% MILK,,,,,,,,,,,60023e8f0a720f05f300008b
1071,1071,071007023095,EL MNT MLD BF BN GRN CHL BRT KP FRZN BAG 32 OZ,4.99,4.99,,1071,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,EL MONTEREY,,4.99,EL MONT GREEN CHILI,,,,,,,,,,,60023e8f0a720f05f300008b
1072,1072,072310001459,Bigelow Green Tea Bags with Lemon,3.49,3.49,,1074,,1.0,,,,,,,,LIPTON TEA,5332f5f6e4b03c9a25efd0b4,,,,BIGELOW,LIPTON TEA,3.49,BIGELOW GRN TEA W/LE,,,,,True,,,,,,60023e8f0a720f05f300008b
1073,1073,,HYV KETTLE MESQ BBQ,2.39,2.39,,1076,,1.0,,,,,,,,,,,,,HY-VEE,,2.39,HYV KETTLE MESQ BBQ,,,,,,,,,,,60023e8f0a720f05f300008b
1074,1074,754502285808,Hy-Vee Kettle Cooked Pub Mustard Flavored Potato Chips,2.39,2.39,,1077,,1.0,,,,,,,,,,,,,HY-VEE,,2.39,HYV KETTLE PUB MUSTA,,,,,,,,,,,60023e8f0a720f05f300008b
1075,1075,,HYV SELECT WIDE NOOD,2.99,2.99,,1078,,1.0,,,,,,,,,,,,,HY-VEE SELECT,,2.99,HYV SELECT WIDE NOOD,,,,,,,,,,,60023e8f0a720f05f300008b
1076,1076,041390024368,KKMN SWT CHL RFRG AFTR OPNN SC BTL 13 OZ,3.79,3.79,,1079,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,KIKKOMAN,FOOD NETWORK KITCHEN INSPIRATIONS COOKING SAUCE,3.79,KIKKO THAI CHILI SCE,,,,,,,,,,,60023e8f0a720f05f300008b
1077,1077,,SPL K ORIGINAL,1.88,1.88,,1081,,1.0,,,,,,,,,,,,,SPECIAL K,,1.88,SPL K ORIGINAL,,,,,,,,,,,60023e8f0a720f05f300008b
1078,1078,511111204206,SWANSON,5.58,5.58,,1082,,2.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,SWANSON,,5.58,SWANSON UNSLTD CKN,,,55.8,,False,,,,,,60023e8f0a720f05f300008b
1079,1079,043000716021,YUBAN Traditional Medium Roast Ground Coffee 12 oz. Canister,5.99,5.99,,1084,,1.0,,,,,,,559c2234e4b06aca36af13c6,YUBAN COFFEE,559c2234e4b06aca36af13c6,,,,YUBAN,,5.99,YUBAN TRDTNL ROAST,,,30.0,,,,,,,YUBAN COFFEE,60023e8f0a720f05f300008b
1080,1080,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,,1087,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HILLSHIRE FARM,OSCAR MAYER SAUSAGE LINK,3.99,HILLS TRKY POLSKA KI,,,,,,,,,,,60023e8f0a720f05f300008b
1081,1081,754500958803,Hy-Vee Diced Cooked Ham,2.99,2.99,,1088,,1.0,,,,,,,,,,,,,HY-VEE,,2.99,HYV DICED COOKED HAM,,,,,,,,,,,60023e8f0a720f05f300008b
1082,1082,,HYV EX SHARP CHEDDAR,2.79,2.79,,1089,,1.0,,,,,,,,,,,,,HY-VEE,,2.79,HYV EX SHARP CHEDDAR,,,,,,,,,,,60023e8f0a720f05f300008b
1083,1083,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,,1090,,1.0,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,559c2234e4b06aca36af13c6,,,,JUST BARE,,6.99,JUST BARE CKN BREAST,,,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,60023e8f0a720f05f300008b
1084,1084,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,,1091,,1.0,,,,,,,,,,,,,LAURA'S LEAN BEEF,,5.99,LEAN GRND BF 93% 7%,,,,,,,,,,,60023e8f0a720f05f300008b
1085,1085,,Blueberries,2.99,2.99,,1094,,1.0,,,,,,,,,,,,,,,2.99,BLUEBERRIES,,,,,,,,,,,60023e8f0a720f05f300008b
1086,1086,4060,Broccoli,2.99,2.99,,1095,,1.0,,,,,,,,,,,,,,,2.99,BROCCOLI,,,,,,,,,,,60023e8f0a720f05f300008b
1087,1087,,CAL ORG WHOLE CARTS,2.49,2.49,,1096,,1.0,,,,,,,,,,,,,CAL-ORGANIC FARMS,,2.49,CAL ORG WHOLE CARTS,,,,,,,,,,,60023e8f0a720f05f300008b
1088,1088,048500052020,DL PNPL ORNG BNN FRZN CNCN CAN 48 OZ JC BLND 12 FL OZ,1.53,1.53,,1097,,1.0,,,,,,,,DOLE 100% FRUIT JUICES,559c2234e4b06aca36af13c6,,,,DOLE CHILLED FRUIT JUICES,,1.53,DOLE BANANAS,,,,,,,,,,DOLE 100% FRUIT JUICES,60023e8f0a720f05f300008b
1089,1089,,DOLE ITALIAN BLEND,3.49,3.49,,1099,,1.0,,,,,,,,,,,,,DOLE,,3.49,DOLE ITALIAN BLEND,,,,,,,,,,,60023e8f0a720f05f300008b
1090,1090,4069,Green Cabbage,2.05,2.05,,1100,,1.0,,,,,,,,,,,,,,,2.05,GREEN CABBAGE,,,,,,,,,,,60023e8f0a720f05f300008b
1091,1091,,Leek,3.99,3.99,,1102,,1.0,,,,,,,,,,,,,,,3.99,LEEK,,,,,,,,,,,60023e8f0a720f05f300008b
1092,1092,4093,Large Yellow Onions,1.82,1.82,,1103,,1.0,,,,,,,,,,,,,,,1.82,YELLOW ONIONS,,,,,,,,,,,60023e8f0a720f05f300008b
1093,1093,,BAREFOOT PINOT NOIR,19.99,19.99,,1107,,1.0,,,,,,,,,,,,,,,19.99,BAREFOOT PINOT NOIR,,,,,,,,,,,60023e8f0a720f05f300008b
1094,1094,754500973400,Hy-Vee 4% Large Curd Cottage Cheese,1.47,1.47,,1110,,1.0,,,,,,,,,,,,,HY-VEE,,1.47,HYV 4% LRG CURD COTT,,,,,,,,,,,60023e8f0a720f05f300008b
1095,1095,075450079760,Hy-Vee Lowfat Blackberry Yogurt,0.56,0.56,,1111,,1.0,,,,,,,,,,,,,HY-VEE,,0.56,HYV LF BLACKBERRY YO,,,,,,,,,,,60023e8f0a720f05f300008b
1096,1096,754500947807,Hy-Vee Lemon Flavored Lowfat Yogurt,0.56,0.56,,1112,,1.0,,,,,,,,,,,,,HY-VEE,,0.56,HYV LF LEMON YOGURT,,,,,,,,,,,60023e8f0a720f05f300008b
1097,1097,,HYV LF PEACH YOGURT,0.56,0.56,,1113,,1.0,,,,,,,,,,,,,HY-VEE,,0.56,HYV LF PEACH YOGURT,,,,,,,,,,,60023e8f0a720f05f300008b
1098,1098,,HYV LF VANILLA YOGUR,0.56,0.56,,1114,,1.0,,,,,,,,,,,,,HY-VEE,,0.56,HYV LF VANILLA YOGUR,,,,,,,,,,,60023e8f0a720f05f300008b
1099,1099,075450085150,Hy-Vee Unsalted Sweet Butter Quarters,2.77,2.77,,1115,,1.0,,,,,,,,,,,,,HY-VEE,,2.77,HYV UNSLTD SWT BTR,,,,,,,,,,,60023e8f0a720f05f300008b
1100,1100,,LUIGES DELUXE PIZZA,11.98,11.98,,1118,,2.0,,,,,,,,,,,,,,,11.98,LUIGES DELUXE PIZZA,,,,,,,,,,,60023e8f0a720f05f300008b
1101,1101,,BUSHS HOT RED CHILI,1.59,1.59,,1122,,1.0,,,,,,,,,,,,,BUSH'S BEST,,1.59,BUSHS HOT RED CHILI,,,,,,,,,,,60023e8f0a720f05f300008b
1102,1102,039400015031,Bush's Best Chili Beans - Kidney Beans in Mild Chili Sauce,1.59,1.59,,1123,,1.0,,,,,,,,BIRDS EYE STEAMFRESH PLAIN FROZEN VEGETABLES,5e825d64f221c312e698a62a,,,,BUSH'S BEST,,1.59,BUSHS MILD KIDNEY CH,,,,,True,,,,,,60023e8f0a720f05f300008b
1103,1103,025500204215,Folgers Classic Roast Medium Caffeinated Coffee,14.98,14.98,,1131,,2.0,,,,,,,,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,,,,FOLGERS,MAXWELL HOUSE GROUND COFFEE,14.98,FOLGERS CLASSIC ROAS,,,,,True,,,,,,60023e8f0a720f05f300008b
1104,1104,754501311409,Hy-Vee Kettle Cooked Buffalo & Blue Cheese Potato Chips,1.67,1.67,,1133,,1.0,,,,,,,,,,,,,HY-VEE,,1.67,HYV KETTLE BUFFALO&B,,,,,,,,,,,60023e8f0a720f05f300008b
1105,1105,,HYV KETTLE CHIP ORIG,3.69,3.69,,1135,,1.0,,,,,,,,,,,,,HY-VEE,,3.69,HYV KETTLE CHIP ORIG,,,,,,,,,,,60023e8f0a720f05f300008b
1106,1106,754502285808,Hy-Vee Kettle Cooked Pub Mustard Flavored Potato Chips,1.67,1.67,,1136,,1.0,,,,,,,,,,,,,HY-VEE,,1.67,HYV KETTLE PUB MUSTA,,,,,,,,,,,60023e8f0a720f05f300008b
1107,1107,754500355602,Hy-Vee Seasoned Croutons,1.79,1.79,,1138,,1.0,,,,,,,,,,,,,HY-VEE,,1.79,HYV SEASONED CROUTON,,,,,,,,,,,60023e8f0a720f05f300008b
1108,1108,,KASHI GOFLOW CINN CR,3.77,3.77,,1139,,1.0,,,,,,,,,,,,,KASHI,,3.77,KASHI GOFLOW CINN CR,,,,,,,,,,,60023e8f0a720f05f300008b
1109,1109,018627030010,Kashi Granola Bars - Chewy Honey Almond Flax,3.77,3.77,,1140,,1.0,,,,,,,,NATURE VALLEY CHEWY BARS,5332f5f3e4b03c9a25efd0ae,,,,KASHI,,3.77,KASHI GOPLAY HNY ALM,,,,,True,,,,,,60023e8f0a720f05f300008b
1110,1110,041000004087,"Lipton Recipe Secrets Beefy Onion Recipe Soup & Dip Mix, 2 count, 2.2 oz",1.99,1.99,,1141,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,LIPTON RECIPE SECRETS,5332f5f6e4b03c9a25efd0b4,,,,LIPTON,,1.99,LIPTON BEEFY ONION,,,19.9,,,,,,,LIPTON RECIPE SECRETS,60023e8f0a720f05f300008b
1111,1111,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,,1144,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,NATURE'S PATH ORGANIC,,3.99,NATURES PATH OF OATS,,,,,,,,,,,60023e8f0a720f05f300008b
1112,1112,,FRSH BNLS PORK LOIN,4.56,4.56,,1148,,1.0,,,,,,,,,,,,,,,4.56,FRSH BNLS PORK LOIN,,,,,,,,,,,60023e8f0a720f05f300008b
1113,1113,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,,1149,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HILLSHIRE FARM,OSCAR MAYER SAUSAGE LINK,3.99,HILLS TRKY POLSKA KI,,,,,,,,,,,60023e8f0a720f05f300008b
1114,1114,,HYV EXTRA SHARP CHDD,4.99,4.99,,1150,,1.0,,,,,,,,,,,,,HY-VEE,,4.99,HYV EXTRA SHARP CHDD,,,,,,,,,,,60023e8f0a720f05f300008b
1115,1115,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,,1151,,1.0,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,559c2234e4b06aca36af13c6,,,,JUST BARE,,6.99,JUST BARE CKN BREAST,,,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,60023e8f0a720f05f300008b
1116,1116,021000604647,KRAFT Cheese - Pasteurized Prepared American Singles,3.29,3.29,,1152,,1.0,,,,,,,,SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER,5e7cf838f221c312e698a628,,,,KRAFT,,3.29,KRAFT AMER SINGLES,,,,,True,,,,,KRAFT SINGLES,60023e8f0a720f05f300008b
1117,1117,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,,1153,,1.0,,,,,,,,,,,,,LAURA'S LEAN BEEF,,5.99,LEAN GRND BF 93% 7%,,,,,,,,,,,60023e8f0a720f05f300008b
1118,1118,071430010051,DL CRT ICBR PEA PD RDSH RD CBG RMN LTC VRY VG THRG WSHD LTC SLD BAG 11.9 OZ,3.49,3.49,,1156,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,DOLE,,3.49,DOLE VERY VEGGIE SLD,,,,,,,,,,,60023e8f0a720f05f300008b
1119,1119,,GG KLONDIKE GOLDUST,3.99,3.99,,1157,,1.0,,,,,,,,,,,,,GREEN GIANT,,3.99,GG KLONDIKE GOLDUST,,,,,,,,,,,60023e8f0a720f05f300008b
1120,1120,,Green Bell Peppers,0.77,0.77,,1158,,1.0,,,,,,,,,,,,,,,0.77,GREEN BELL PEPPERS,,,,,,,,,,,60023e8f0a720f05f300008b
1121,1121,071146002487,CLB SNP CRSP BLCK PPR BKD 40 PCT LS FAT HRVS SNPS BAG 3.3 OZ,1.25,1.25,,1159,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HARVEST SNAPS,,1.25,HRVST SNAPS BLACK PE,,,,,,,,,,,60023e8f0a720f05f300008b
1122,1122,,Organic Baby Spinach,1.88,1.88,,1161,,1.0,,,,,,,,,,,,,,,1.88,JOSIES ORG BABY SPIN,,,,,,,,,,,60023e8f0a720f05f300008b
1123,1123,,MONTEREY SLCD BABY B,2.50,2.50,,1162,,1.0,,,,,,,,,,,,,,,2.50,MONTEREY SLCD BABY B,,,,,,,,,,,60023e8f0a720f05f300008b
1124,1124,,PINATA APPLES,0.88,0.88,,1164,,1.0,,,,,,,,,,,,,,,0.88,PINATA APPLES,,,,,,,,,,,60023e8f0a720f05f300008b
1125,1125,,Flushable Wipes,11.99,11.99,,1171,,1.0,,,,,,,,,,,,,,,11.99,FSA 04902289613,,,,,,,,,,,60023e8f0a720f05f300008b
1126,1126,754500638101,Hy-Vee Premium Distilled Water Gallon,0.99,0.99,,1175,,1.0,,,,,,,,,,,,,HY-VEE,,0.99,HY-VEE PREM DISTILLE,,,,,,,,,,,60023e8f0a720f05f300008b
1127,1127,,MISSION TORTILLA TRI,2.99,2.99,,1176,,1.0,,,,,,,,,,,,,MISSION,TACO BELL TACO SHELLS,2.99,MISSION TORTILLA TRI,,,,,,,,,,,60023e8f0a720f05f300008b
1128,1128,511111001485,TOSTITOS,2.98,2.98,,1177,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba,,,,TOSTITOS,,2.98,TOSTITOS MED SALSA,,,,,False,,,,,,60023e8f0a720f05f300008b
1129,1129,305731769135,Advil Ibuprofen Pain & Fever Liqui-gels Minis,4.99,4.99,,1180,,1.0,,,,,,,,ALEVE® LIQUID GELS,5d9b4f591dda2c6225a284aa,,,,ADVIL,,4.99,ADVIL IBUPROFEN LIQU,,,,,True,,,,,,60023e8f0a720f05f300008b
1130,1130,,TC NCTN GUM 2MG MINT,26.99,26.99,,1181,,1.0,,,,,,,,,,,,,,,26.99,TC NCTN GUM 2MG MINT,,,,,,,,,,,60023e8f0a720f05f300008b
1131,1131,048000007070,CHCK SEA SRDN WHL WTR CAN IN BOX 3.75 OZ,0.99,0.99,,1184,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,CHICKEN OF THE SEA,,0.99,COS SARDINES WATER,,,,,,,,,,,60023e8f0a720f05f300008b
1132,1132,,OSCAR SARDINES 2LAY,3.34,3.34,,1185,,1.0,,,,,,,,,,,,,,,3.34,OSCAR SARDINES 2LAY,,,,,,,,,,,60023e8f0a720f05f300008b
1133,1133,015300430594,Rice-A-Roni Rice Pilaf,2.38,2.38,,1186,,2.0,,,,,,,,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,RICE-A-RONI,,2.38,RICE A RONI RICE PIL,,,,,True,,,,,,60023e8f0a720f05f300008b
1134,1134,,STARKIST CHUNK LT TU,0.92,0.92,,1188,,1.0,,,,,,,,,,,,,STARKIST,,0.92,STARKIST CHUNK LT TU,,,,,,,,,,,60023e8f0a720f05f300008b
1135,1135,511111001485,TOSTITOS,3.99,3.99,,1189,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba,,,,TOSTITOS,,3.99,TOSTITOS MED SALSA,,,,,False,,,,,,60023e8f0a720f05f300008b
1136,1136,009800300037,Tic Tac Cool Watermelon Gum,36.99,36.99,,1192,,1.0,,,,,,,,,,,,,TIC TAC,,36.99,TC NCTN GUM 2MG COOL,,,,,,,,,,,60023e8f0a720f05f300008b
1137,1137,,PREV FRZN ALASKAN SO,15.67,15.67,,1195,,1.0,,,,,,,,,,,,,SO DELICIOUS,,15.67,PREV FRZN ALASKAN SO,,,,,,,,,,,60023e8f0a720f05f300008b
1138,1138,,TC NCTN GUM 2MG MINT,26.99,26.99,,1199,,1.0,,,,,,,,,,,,,,,26.99,TC NCTN GUM 2MG MINT,,,,,,,,,,,60023e8f0a720f05f300008b
1139,1139,754500990209,Hy-Vee Sweet Smoked Thick Sliced Bacon,4.99,4.99,,1202,,1.0,,,,,,,,,,,,,HY-VEE,,4.99,HYV SWT SMKD THICK,,,,,,,,,,,60023e8f0a720f05f300008b
1140,1140,014113910026,"Wonderful Roasted & Salted Pistachios, 16 oz",6.99,6.99,,1206,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,WONDERFUL,PLANTERS PISTACHIOS,6.99,WNDRFL RSTD&SALTED,,,,,,,,,,,60023e8f0a720f05f300008b
1141,1141,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.85,3.85,,1209,,1.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,3.85,KLEENEX TRUSTED CARE FACIAL TISSUES,,,38.5,,,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",60023e8f0a720f05f300008b
1142,1142,,KLARBRUNN 12PK 12 FL OZ,6.26,6.26,,1212,,2.0,,,,,,,,,,,,,,,6.26,KLARBRUNN 12PK 12 FL OZ,,,,,,,,,,,60023e8f0a720f05f300008b
1143,1143,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.72,4.72,,1215,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,4.72,"DORITOS NACHO CHEESE, 28.5 OZ",,,,,,,,,,DORITOS NACHO CHEESE MULTI SERVE,60023e8f0a720f05f300008b
1144,1144,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.79,6.79,,1218,,1.0,,,,,,,,,,,,,,,6.79,EMIL' S SAUSAGE MUSHROOM PIZZA,,,,,,,,,,,60023e8f0a720f05f300008b
1145,1145,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.82,2.82,,1221,,1.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,2.82,KLEENEX TRUSTED CARE FACIAL TISSUES,,,28.2,,,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",60023e8f0a720f05f300008b
1146,1146,,KLARBRUNN 12PK 12 FL OZ,16.56,16.56,,1226,,6.0,,,,,,,,,,,,,,,16.56,KLARBRUNN 12PK 12 FL OZ,,,,,,,,,,,60023e8f0a720f05f300008b
1147,1147,,"BORDEN 2% MILK, 1/2 GAL",8.86,8.86,,1229,,2.0,,,,,,,,,,,,,BORDEN,,8.86,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,,,,60023e8f0a720f05f300008b
1148,1148,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.30,13.30,,1232,,2.0,,,,,,,,,,,,,,,13.30,EMIL' S SAUSAGE MUSHROOM PIZZA,,,,,,,,,,,60023e8f0a720f05f300008b
1149,1149,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,3.37,3.37,,1235,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,3.37,"DORITOS NACHO CHEESE, 28.5 OZ",,,,,,,,,,DORITOS NACHO CHEESE MULTI SERVE,60023e8f0a720f05f300008b
1150,1150,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,4.22,4.22,,1238,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,4.22,"DORITOS NACHO CHEESE, 28.5 OZ",,,,,,,,,,DORITOS NACHO CHEESE MULTI SERVE,60023e8f0a720f05f300008b
1151,1151,,"BORDEN 2% MILK, 1/2 GAL",8.00,8.00,,1241,,5.0,,,,,,,,,,,,,,,8.00,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,,,,60023e8f0a720f05f300008b
